isWon,        total_diff,        break_pos1,        break_pos2,        break_pos3,        break_pos4,        win_in_set,        cur_diff,         ace,        utc_fore,        utc_back,        break_racial,        dis_total,        dis_lstgame,        dis_lst3pts,        dis_lstpt,        rallycnt
0,17,0,0,0,0,4,-1,0,0,0,0.394619,5554.94,4.574,39.42,4.574,1
0,16,0,0,0,0,4,-2,0,0,0,0.392857,5586.81,36.443,55.893,31.869,9
0,15,0,0,0,0,4,-3,0,0,0,0.391111,5597.95,47.582,47.582,11.139,3
0,14,0,0,0,0,4,0,0,0,0,0.391111,5622.27,0.0,67.326,24.318,6
0,13,0,0,0,0,4,-1,0,0,0,0.391111,5628.74,6.467,41.924,6.467,2
1,14,0,0,0,1,4,-2,0,0,0,0.391111,5637.87,15.603,39.921,9.136,1
1,15,0,0,0,2,4,-1,0,0,0,0.391111,5656.24,33.974,33.974,18.371,5
0,14,0,0,0,2,4,0,0,0,0,0.391111,5675.24,52.973,46.506,18.999,4
1,15,0,0,0,3,4,-1,0,0,0,0.391111,5713.8,91.534,75.931,38.561,11
1,16,0,0,0,4,4,0,0,0,0,0.391111,5748.07,125.804,91.83,34.27,9
0,15,0,0,0,4,4,1,0,0,0,0.391111,5749.88,127.609,74.636,1.805,0
0,14,0,0,0,4,4,0,0,0,0,0.391111,5762.27,140.001,48.467,12.392,4
0,13,0,0,0,4,4,-1,0,0,0,0.391111,5768.13,145.862,20.058,5.861,2
0,12,0,0,0,0,4,0,0,0,0,0.389381,5771.06,0.0,21.184,2.931,1
1,13,0,0,0,0,4,-1,0,0,0,0.39207,5776.22,5.158,13.95,5.158,0
1,14,0,0,0,0,4,0,0,0,0,0.394737,5795.7,24.632,27.563,19.474,4
1,15,0,0,0,0,4,1,0,0,0,0.39738,5812.72,41.654,41.654,17.022,4
1,16,0,0,0,0,4,2,0,0,0,0.4,5831.73,60.671,55.513,19.017,4
0,17,0,0,0,0,5,0,0,0,0,0.4,5836.31,0.0,40.615,4.576,1
1,18,0,0,0,1,5,1,0,0,0,0.4,5866.89,30.578,54.171,30.578,7
0,17,0,0,0,1,5,2,0,0,0,0.4,5868.22,31.911,36.487,1.333,0
0,16,0,0,0,1,5,1,0,0,0,0.4,5906.1,69.785,69.785,37.874,12
1,17,0,0,0,2,5,0,1,0,0,0.4,5907.12,70.81,40.232,1.025,1
1,18,0,0,0,3,5,1,0,0,0,0.4,5912.39,76.076,44.165,5.266,1
0,1,0,0,0,0,0,0,0,0,0,0.4,5925.03,0.0,18.932,12.641,3
1,2,1,0,0,0,0,1,0,0,0,0.4,5928.05,3.021,20.928,3.021,1
1,3,2,0,0,0,0,2,0,0,0,0.4,5934.06,9.032,21.673,6.011,1
1,4,3,0,0,0,0,3,0,0,0,0.4,5938.12,13.093,13.093,4.061,1
0,3,0,0,0,0,1,0,0,0,0,0.398268,5947.02,0.0,18.967,8.895,3
1,4,0,0,0,0,1,-1,0,0,0,0.400862,5956.17,9.15,22.106,9.15,2
0,3,0,0,0,0,1,0,0,0,0,0.399142,5959.23,12.214,21.109,3.064,1
1,4,0,0,0,0,1,-1,0,0,0,0.401709,6000.74,53.72,53.72,41.506,10
1,5,0,0,0,0,1,0,0,0,0,0.404255,6007.04,60.028,50.878,6.308,2
0,4,0,0,0,0,1,1,0,0,0,0.402542,6018.88,71.866,59.652,11.838,1
0,3,0,0,0,0,1,0,0,0,0,0.400844,6029.23,82.219,28.499,10.353,3
0,2,0,0,0,0,1,-1,0,0,0,0.39916,6032.56,85.547,25.519,3.328,1
0,1,0,0,0,0,1,0,0,0,0,0.39916,6056.43,0.0,37.544,23.863,8
1,2,0,1,0,0,1,-1,0,0,0,0.39916,6058.68,2.25,29.441,2.25,1
1,3,0,2,0,0,1,0,0,0,0,0.39916,6061.99,5.561,29.424,3.311,1
0,2,0,2,0,0,1,1,0,0,0,0.39916,6072.77,16.345,16.345,10.784,4
0,1,0,2,0,0,1,0,0,0,0,0.39916,6079.91,23.485,21.235,7.14,2
1,2,0,3,0,0,1,-1,0,0,1,0.39916,6096.61,40.181,34.62,16.696,5
1,3,0,4,0,0,1,0,0,0,0,0.39916,6102.95,46.527,30.182,6.346,1
0,2,0,4,0,0,1,1,0,0,0,0.39916,6113.86,57.437,33.952,10.91,4
1,3,0,5,0,0,1,0,0,0,0,0.39916,6118.4,61.972,21.791,4.535,1
0,2,0,5,0,0,1,1,0,0,0,0.39916,6134.6,78.179,31.652,16.207,4
1,3,0,6,0,0,1,0,0,0,1,0.39916,6141.05,84.623,27.186,6.444,3
1,4,0,7,0,0,1,1,0,0,0,0.39916,6144.87,88.44,26.468,3.817,1
0,3,0,0,0,0,2,0,0,0,0,0.39749,6160.54,0.0,25.936,15.675,5
1,4,0,0,0,0,2,-1,0,0,1,0.4,6181.31,20.767,40.259,20.767,6
0,3,0,0,0,0,2,0,0,0,0,0.39834,6207.05,46.514,62.189,25.747,5
0,2,0,0,0,0,2,-1,0,0,0,0.396694,6217.12,56.577,56.577,10.063,1
1,3,0,0,0,0,2,-2,0,0,0,0.399177,6221.33,60.791,40.024,4.214,0
0,2,0,0,0,0,2,-1,0,0,0,0.397541,6226.86,66.315,19.801,5.524,1
0,3,0,0,0,0,2,0,0,0,0,0.397541,6229.29,0.0,12.172,2.434,1
0,2,0,0,0,0,2,1,0,0,0,0.397541,6241.04,11.755,19.713,11.755,2
0,1,0,0,0,0,2,0,0,0,0,0.397541,6265.2,35.907,38.341,24.152,6
0,0,0,0,0,0,2,-1,0,0,0,0.397541,6286.75,57.457,57.457,21.55,6
1,1,0,0,1,0,2,-2,0,1,0,0.397541,6294.97,65.681,53.926,8.224,3
1,2,0,0,2,0,2,-1,0,0,0,0.397541,6309.89,80.604,44.697,14.923,3
1,3,0,0,3,0,2,0,1,0,0,0.397541,6310.8,81.509,24.052,0.905,1
0,2,0,0,3,0,2,1,0,0,0,0.397541,6324.65,95.361,29.68,13.852,4
1,3,0,0,4,0,2,0,0,1,0,0.397541,6333.83,104.541,23.937,9.18,3
0,2,0,0,4,0,2,1,0,0,0,0.397541,6341.03,111.743,30.234,7.202,2
1,3,0,0,5,0,2,0,0,0,0,0.397541,6346.85,117.556,22.195,5.813,1
0,2,0,0,5,0,2,1,0,0,0,0.397541,6353.56,124.267,19.726,6.711,2
1,3,0,0,6,0,2,0,0,1,0,0.397541,6360.83,131.539,19.796,7.272,3
1,4,0,0,7,0,2,1,0,0,1,0.397541,6372.58,143.289,25.733,11.75,3
0,5,0,0,0,0,3,0,0,0,1,0.395918,6387.54,0.0,33.987,14.965,4
0,4,0,0,0,0,3,1,0,0,0,0.394309,6399.82,12.272,38.987,12.272,3
0,3,0,0,0,0,3,0,0,0,0,0.392713,6411.07,23.524,38.489,11.252,1
0,2,0,0,0,0,3,-1,0,0,0,0.391129,6441.12,53.581,53.581,30.057,7
1,3,0,0,0,0,3,-2,0,0,0,0.393574,6451.17,63.624,51.352,10.043,2
0,2,0,0,0,0,3,-1,0,0,0,0.392,6464.16,76.618,53.094,12.994,3
0,3,0,0,0,0,3,0,0,0,0,0.392,6468.06,0.0,26.934,3.897,1
1,4,0,0,0,1,3,1,0,0,0,0.392,6477.67,9.61,26.501,9.61,3
1,5,0,0,0,2,3,2,0,0,0,0.392,6482.16,14.1,17.997,4.49,1
1,6,0,0,0,3,3,3,0,1,0,0.392,6490.26,22.202,22.202,8.102,3
0,5,0,0,0,0,4,0,0,0,0,0.390438,6501.38,0.0,23.713,11.121,1
0,4,0,0,0,0,4,-1,0,0,0,0.388889,6515.31,13.932,33.155,13.932,3
0,3,0,0,0,0,4,-2,0,0,0,0.387352,6550.8,49.414,60.535,35.482,7
1,4,0,0,0,0,4,-3,0,0,0,0.389764,6580.39,79.005,79.005,29.591,8
1,5,0,0,0,0,4,-2,0,0,0,0.392157,6586.38,84.997,71.065,5.992,2
0,4,0,0,0,0,4,-1,0,0,0,0.390625,6590.81,89.424,40.01,4.427,1
0,5,0,0,0,0,4,0,1,0,0,0.390625,6591.8,0.0,11.418,0.999,1
1,6,0,0,0,1,4,1,0,0,0,0.390625,6611.5,19.696,25.122,19.696,5
0,5,0,0,0,1,4,2,0,0,0,0.390625,6615.68,23.874,24.873,4.178,0
0,4,0,0,0,1,4,1,0,0,0,0.390625,6628.58,36.775,36.775,12.901,2
1,5,0,0,0,2,4,0,1,0,0,0.390625,6629.67,37.867,18.171,1.092,1
0,4,0,0,0,2,4,1,0,0,0,0.390625,6637.77,45.968,22.094,8.101,2
1,5,0,0,0,3,4,0,1,0,0,0.390625,6639.15,47.346,10.571,1.378,1
0,4,0,0,0,3,4,1,0,0,0,0.390625,6643.34,51.539,13.672,4.193,0
1,5,0,0,0,4,4,0,0,1,0,0.390625,6656.21,64.407,18.439,12.868,5
1,6,0,0,0,5,4,1,0,0,0,0.390625,6664.84,73.031,25.685,8.624,3
0,5,0,0,0,0,5,0,0,0,0,0.389105,6669.28,0.0,25.938,4.446,1
0,4,0,0,0,0,5,-1,0,0,0,0.387597,6681.46,12.18,25.25,12.18,3
0,3,0,0,0,0,5,-2,0,0,0,0.3861,6684.29,15.013,19.459,2.833,1
0,2,0,0,0,0,5,-3,0,0,0,0.384615,6697.56,28.279,28.279,13.266,3
0,3,0,0,0,0,5,0,0,0,0,0.384615,6700.81,0.0,19.35,3.251,1
1,4,0,0,0,1,5,1,0,0,0,0.384615,6718.51,17.696,34.213,17.696,1
0,3,0,0,0,1,5,2,0,0,0,0.384615,6736.21,35.403,38.654,17.707,4
1,4,0,0,0,2,5,1,1,0,0,0.384615,6736.97,36.16,36.16,0.757,1
1,5,0,0,0,3,5,2,0,0,0,0.384615,6742.78,41.965,24.269,5.805,1
0,4,0,0,0,0,6,0,0,0,0,0.383142,6745.08,0.0,8.869,2.307,1
1,5,0,0,0,0,6,-1,0,0,0,0.385496,6754.83,9.745,17.857,9.745,2
0,4,0,0,0,0,6,0,0,0,0,0.38403,6776.39,31.306,33.613,21.561,5
0,3,0,0,0,0,6,-1,0,0,0,0.382576,6794.22,49.137,49.137,17.831,3
0,2,0,0,0,0,6,-2,0,0,0,0.381132,6798.48,53.396,43.651,4.259,1
0,3,0,0,0,0,6,0,0,0,0,0.381132,6802.92,0.0,26.526,4.436,1
0,2,0,0,0,0,6,1,0,0,0,0.379699,6803.52,0.607,9.302,0.607,1
0,1,0,0,0,0,6,0,0,0,0,0.378277,6809.34,6.42,10.856,5.813,1
1,2,0,0,0,1,6,-1,0,1,0,0.378277,6831.03,28.116,28.116,21.696,7
0,1,0,0,0,1,6,0,0,0,0,0.378277,6837.65,34.735,34.128,6.619,0
0,0,0,0,0,1,6,-1,0,0,0,0.376866,6857.36,54.441,48.021,19.706,7
1,1,0,0,0,1,6,-2,0,0,0,0.379182,6867.65,64.731,36.615,10.29,2
1,2,0,0,0,2,6,-1,1,0,0,0.379182,6869.09,66.174,31.439,1.443,1
1,3,0,0,0,3,6,0,0,0,0,0.379182,6909.42,106.505,52.064,40.331,7
1,4,0,0,0,3,6,1,0,0,0,0.381481,6918.82,115.903,51.172,9.398,2
0,3,0,0,0,3,6,2,0,0,0,0.380074,6929.47,126.554,60.38,10.651,3
1,4,0,0,0,4,6,1,0,0,0,0.380074,6936.57,133.657,27.152,7.103,1
0,5,0,0,0,0,7,0,0,0,0,0.378676,6942.4,0.0,23.58,5.826,2
0,4,0,0,0,0,0,1,0,0,0,0.377289,6948.21,5.808,18.737,5.808,1
0,3,0,0,0,0,0,0,0,0,0,0.375912,6977.56,35.165,40.991,29.357,5
0,2,0,0,0,0,0,-1,0,0,0,0.374545,7000.79,58.388,58.388,23.223,3
1,3,0,0,0,0,0,-2,0,0,0,0.376812,7004.04,61.646,55.838,3.258,0
0,2,0,0,0,0,0,-1,0,0,0,0.375451,7016.02,73.623,38.458,11.977,1
0,3,0,0,0,0,0,0,0,1,0,0.375451,7023.48,0.0,22.697,7.462,3
1,4,1,0,0,0,0,1,0,0,0,0.375451,7036.82,13.334,32.773,13.334,3
0,3,1,0,0,0,0,2,0,0,0,0.375451,7040.36,16.874,24.336,3.54,2
1,4,2,0,0,0,0,1,0,0,1,0.375451,7048.16,24.672,24.672,7.798,3
1,5,3,0,0,0,0,2,0,0,0,0.375451,7051.22,27.736,14.402,3.064,1
0,4,0,0,0,0,1,0,0,0,0,0.374101,7065.76,0.0,25.403,14.541,3
0,3,0,0,0,0,1,-1,0,0,0,0.37276,7074.08,8.315,25.92,8.315,3
0,2,0,0,0,0,1,-2,0,0,0,0.371429,7079.82,14.055,28.596,5.74,1
0,1,0,0,0,0,1,-3,0,0,0,0.370107,7080.96,15.198,15.198,1.143,1
0,2,0,0,0,0,1,0,0,0,0,0.370107,7088.25,0.0,14.171,7.288,1
1,3,0,1,0,0,1,1,0,0,0,0.370107,7104.52,16.27,24.701,16.27,5
0,2,0,1,0,0,1,2,0,0,0,0.370107,7112.19,23.947,31.235,7.677,2
0,1,0,1,0,0,1,1,0,0,0,0.370107,7119.7,31.458,31.458,7.511,2
1,2,0,2,0,0,1,0,0,0,0,0.370107,7135.55,47.301,31.031,15.843,5
1,3,0,3,0,0,1,1,0,1,0,0.370107,7156.0,67.756,43.809,20.455,5
0,4,0,0,0,0,2,0,0,1,0,0.368794,7211.07,0.0,91.365,55.067,10
1,5,0,0,0,0,2,1,0,0,0,0.371025,7227.19,16.123,91.645,16.123,4
1,6,0,0,0,0,2,2,0,0,0,0.373239,7232.73,21.663,76.73,5.54,2
1,7,0,0,0,0,2,3,0,0,0,0.375439,7233.64,22.567,22.567,0.904,0
0,8,0,0,0,0,3,0,0,1,0,0.375439,7245.73,0.0,18.537,12.093,3
1,9,0,0,1,0,3,1,0,0,0,0.375439,7257.06,11.335,24.332,11.335,3
1,10,0,0,2,0,3,2,1,0,0,0.375439,7258.28,12.548,24.641,1.213,1
1,11,0,0,3,0,3,3,0,0,0,0.375439,7262.38,16.655,16.655,4.107,1
0,10,0,0,0,0,4,0,0,0,0,0.374126,7265.11,0.0,8.045,2.725,1
0,9,0,0,0,0,4,-1,0,0,0,0.372822,7312.48,47.374,54.206,47.374,11
1,10,0,0,0,0,4,-2,0,0,0,0.375,7334.3,69.186,71.911,21.812,4
0,9,0,0,0,0,4,-1,0,0,0,0.373702,7340.7,75.588,75.588,6.402,1
0,8,0,0,0,0,4,-2,0,0,0,0.372414,7344.83,79.723,32.349,4.135,1
0,9,0,0,0,0,4,0,1,0,0,0.372414,7345.67,0.0,11.376,0.839,1
0,8,0,0,0,0,4,1,0,0,0,0.372414,7352.83,7.158,12.132,7.158,2
1,9,0,0,0,1,4,0,0,0,0,0.372414,7371.99,26.315,27.154,19.157,7
0,8,0,0,0,1,4,1,0,0,0,0.372414,7382.5,36.831,36.831,10.516,2
1,9,0,0,0,2,4,0,0,0,1,0.372414,7422.22,76.546,69.388,39.715,11
0,8,0,0,0,2,4,1,0,0,0,0.372414,7439.38,93.713,67.398,17.167,4
1,9,0,0,0,3,4,0,0,0,0,0.372414,7499.93,154.258,117.427,60.545,13
0,8,0,0,0,3,4,1,0,0,0,0.372414,7506.46,160.786,84.24,6.528,2
0,7,0,0,0,3,4,0,0,0,0,0.372414,7510.13,164.458,70.745,3.672,0
0,6,0,0,0,3,4,-1,0,0,0,0.372414,7532.66,186.984,32.726,22.526,6
0,7,0,0,0,0,4,0,0,0,0,0.371134,7541.36,0.0,34.898,8.7,2
1,8,0,0,0,0,4,1,0,0,1,0.373288,7560.99,19.638,50.864,19.638,6
0,7,0,0,0,0,4,2,0,0,0,0.372014,7581.01,39.656,48.356,20.018,5
0,6,0,0,0,0,4,1,0,0,0,0.370748,7587.53,46.178,46.178,6.522,1
1,7,0,0,0,0,4,0,0,0,0,0.372881,7613.29,71.935,52.297,25.757,6
0,6,0,0,0,0,4,1,0,0,0,0.371622,7631.74,90.385,50.729,18.45,5
0,5,0,0,0,0,4,0,0,0,0,0.37037,7655.82,114.462,68.284,24.077,5
0,4,0,0,0,0,4,-1,0,0,0,0.369128,7659.75,118.392,46.457,3.93,1
0,5,0,0,0,0,4,0,0,0,0,0.369128,7676.59,0.0,44.854,16.847,3
0,4,0,0,0,0,4,1,0,0,0,0.369128,7690.09,13.493,34.27,13.493,4
1,5,0,0,0,1,4,0,0,1,0,0.369128,7696.3,19.709,36.556,6.216,3
0,4,0,0,0,1,4,1,0,0,0,0.369128,7703.73,27.133,27.133,7.424,2
0,3,0,0,0,1,4,0,0,0,0,0.369128,7711.86,35.268,21.775,8.135,2
0,2,0,0,0,1,4,-1,0,0,0,0.369128,7716.79,40.195,20.486,4.927,2
0,3,0,0,0,0,4,0,0,0,0,0.367893,7734.54,0.0,30.816,17.754,4
0,2,0,0,0,0,0,1,0,0,0,0.366667,7744.71,10.165,32.846,10.165,3
0,1,0,0,0,0,0,0,0,0,0,0.365449,7751.57,17.029,34.783,6.864,1
0,0,0,0,0,0,0,-1,0,0,0,0.364238,7754.08,19.541,19.541,2.512,1
0,-1,0,0,0,0,0,-2,0,0,0,0.363036,7757.48,22.932,12.767,3.391,1
0,0,0,0,0,0,0,0,0,0,0,0.363036,7762.72,0.0,11.148,5.245,1
1,1,1,0,0,0,0,1,0,0,0,0.363036,7780.21,17.49,26.126,17.49,5
1,2,2,0,0,0,0,2,0,0,0,0.363036,7793.6,30.875,36.12,13.385,3
1,3,3,0,0,0,0,3,1,0,0,0.363036,7794.54,31.817,31.817,0.942,1
0,2,0,0,0,0,1,0,0,0,0,0.361842,7800.4,0.0,20.185,5.858,1
0,1,0,0,0,0,1,-1,0,0,0,0.360656,7807.06,6.66,13.46,6.66,1
0,0,0,0,0,0,1,-2,0,0,0,0.359477,7813.19,12.793,18.651,6.133,1
0,-1,0,0,0,0,1,-3,0,0,0,0.358306,7819.9,19.503,19.503,6.71,1
0,0,0,0,0,0,1,0,0,0,0,0.358306,7836.61,0.0,29.552,16.709,3
0,-1,0,0,0,0,1,1,0,0,0,0.358306,7842.98,6.368,29.787,6.368,2
1,0,0,1,0,0,1,0,0,0,0,0.358306,7843.87,7.261,23.97,0.893,1
0,-1,0,1,0,0,1,1,0,0,0,0.358306,7856.91,20.299,20.299,13.038,2
1,0,0,2,0,0,1,0,0,0,0,0.358306,7867.07,30.458,24.09,10.159,1
1,1,0,3,0,0,1,1,0,0,0,0.358306,7877.86,41.254,33.993,10.796,3
0,0,0,0,0,0,2,0,0,0,0,0.357143,7899.85,0.0,42.943,21.988,5
0,-1,0,0,0,0,2,-1,0,0,0,0.355987,7907.73,7.885,40.669,7.885,3
0,-2,0,0,0,0,2,-2,0,0,0,0.354839,7913.98,14.128,36.116,6.243,1
1,-1,0,0,0,0,2,-3,0,0,1,0.356913,7924.41,24.559,24.559,10.431,4
1,0,0,0,0,0,2,-2,0,1,0,0.358974,7935.3,35.449,27.564,10.89,4
0,-1,0,0,0,0,2,-1,0,0,0,0.357827,7941.92,42.069,27.941,6.62,1
0,-2,0,0,0,0,2,0,0,0,0,0.357827,7948.65,0.0,24.246,6.736,2
0,-3,0,0,0,0,2,-1,0,0,0,0.357827,7954.28,5.63,18.986,5.63,2
1,-2,0,0,1,0,2,-2,0,0,0,0.357827,7977.11,28.459,35.195,22.829,7
1,-1,0,0,2,0,2,-1,0,1,0,0.357827,7986.5,37.844,37.844,9.385,3
1,0,0,0,3,0,2,0,0,1,0,0.357827,7991.85,43.196,37.566,5.352,3
0,-1,0,0,3,0,2,1,0,0,0,0.357827,8016.4,67.747,39.288,24.551,6
0,-2,0,0,3,0,2,0,0,0,0,0.357827,8025.5,76.847,39.003,9.1,2
1,-1,0,0,4,0,2,-1,0,1,0,0.357827,8058.38,109.727,66.531,32.88,9
0,-2,0,0,4,0,2,0,0,0,0,0.357827,8069.76,121.11,53.363,11.383,2
1,-1,0,0,5,0,2,-1,0,1,0,0.357827,8074.97,126.32,49.473,5.21,3
1,0,0,0,6,0,2,0,0,0,0,0.357827,8086.55,137.892,28.165,11.572,3
0,-1,0,0,6,0,2,1,0,0,0,0.357827,8102.83,154.172,33.062,16.28,4
0,-2,0,0,6,0,2,0,0,0,0,0.357827,8108.39,159.738,33.418,5.566,2
0,-3,0,0,6,0,2,-1,0,0,0,0.357827,8142.76,194.108,56.216,34.37,10
0,-4,0,0,0,0,2,0,0,0,0,0.356688,8155.75,0.0,52.923,12.987,3
0,-5,0,0,0,0,2,-1,0,0,0,0.355556,8160.0,4.248,51.605,4.248,1
0,-6,0,0,0,0,2,-2,0,0,0,0.35443,8171.79,16.036,29.023,11.788,3
1,-5,0,0,0,0,2,-3,0,1,0,0.356467,8194.05,38.304,38.304,22.268,2
0,-6,0,0,0,0,2,-2,0,0,0,0.355346,8212.2,56.446,52.198,18.142,5
0,-7,0,0,0,0,2,0,0,0,0,0.355346,8239.14,0.0,67.355,26.945,8
1,-6,0,0,0,1,2,-1,0,0,0,0.355346,8244.74,5.603,50.69,5.603,1
0,-7,0,0,0,1,2,0,0,0,0,0.355346,8250.07,10.925,37.87,5.322,2
1,-6,0,0,0,2,2,-1,0,0,0,0.355346,8262.48,23.344,23.344,12.419,3
0,-7,0,0,0,2,2,0,0,0,0,0.355346,8266.75,27.611,22.008,4.267,2
1,-6,0,0,0,3,2,-1,1,0,0,0.355346,8267.69,28.554,17.629,0.943,1
0,-7,0,0,0,3,2,0,0,0,0,0.355346,8280.27,41.126,17.782,12.572,0
1,-6,0,0,0,4,2,-1,0,0,0,0.355346,8293.9,54.763,27.152,13.637,1
1,-5,0,0,0,5,2,0,0,0,0,0.355346,8299.03,59.885,31.331,5.122,1
1,-4,0,0,0,6,2,1,0,0,1,0.355346,8306.74,67.597,26.471,7.712,3
0,-5,0,0,0,0,3,0,0,0,0,0.354232,8322.23,0.0,28.323,15.489,5
0,-6,0,0,0,0,3,-1,0,0,0,0.353125,8335.21,12.988,36.189,12.988,3
0,-7,0,0,0,0,3,-2,0,0,0,0.352025,8352.53,30.303,45.792,17.315,5
1,-6,0,0,0,0,3,-3,0,1,0,0.354037,8373.33,51.105,51.105,20.802,6
1,-5,0,0,0,0,3,-2,0,0,0,0.356037,8396.97,74.742,61.754,23.637,6
0,-6,0,0,0,0,3,-1,0,0,0,0.354938,8397.9,75.671,45.368,0.929,1
0,-1,0,0,0,0,0,0,0,0,0,0.354938,8419.64,0.0,46.31,21.744,6
1,0,1,0,0,0,0,-1,0,0,0,0.354938,8437.63,17.99,40.663,17.99,5
0,-1,1,0,0,0,0,0,0,0,0,0.354938,8452.48,32.835,54.579,14.845,4
1,0,2,0,0,0,0,-1,0,0,1,0.354938,8489.68,70.042,70.042,37.207,9
1,1,3,0,0,0,0,0,0,0,0,0.354938,8495.24,75.602,57.612,5.56,1
1,2,4,0,0,0,0,1,0,0,0,0.354938,8501.11,81.466,48.631,5.864,1
0,1,0,0,0,0,1,0,0,0,0,0.353846,8514.02,0.0,24.34,12.916,3
1,2,0,0,0,0,1,-1,0,0,0,0.355828,8537.18,23.153,41.933,23.153,6
1,3,0,0,0,0,1,0,0,1,0,0.357798,8571.88,57.859,70.775,34.706,6
1,4,0,0,0,0,1,1,0,0,0,0.359756,8594.28,80.252,80.252,22.393,4
0,3,0,0,0,0,1,2,0,0,0,0.358663,8602.6,88.576,65.423,8.324,1
1,4,0,0,0,0,1,1,0,0,0,0.360606,8663.59,149.571,91.712,60.995,8
0,5,0,0,0,0,2,0,0,0,1,0.360606,8677.89,0.0,83.614,14.295,5
0,4,0,0,0,0,2,1,0,0,0,0.360606,8684.4,6.507,81.797,6.507,2
1,5,0,1,0,0,2,0,0,0,0,0.360606,8687.51,9.622,23.917,3.115,1
1,6,0,2,0,0,2,1,0,0,0,0.360606,8696.14,18.25,18.25,8.628,3
0,5,0,2,0,0,2,2,0,0,0,0.360606,8711.78,33.895,27.388,15.645,4
0,4,0,2,0,0,2,1,0,0,0,0.360606,8724.43,46.537,36.915,12.642,2
0,3,0,2,0,0,2,0,0,0,0,0.360606,8750.57,72.685,54.435,26.148,6
1,4,0,3,0,0,2,-1,0,1,0,0.360606,8780.4,102.506,68.611,29.821,9
1,5,0,4,0,0,2,0,0,1,0,0.360606,8793.93,116.041,69.504,13.535,5
0,4,0,4,0,0,2,1,0,0,0,0.360606,8801.04,123.155,50.47,7.114,2
0,3,0,4,0,0,2,0,0,0,0,0.360606,8814.94,137.054,34.548,13.899,4
0,2,0,4,0,0,2,-1,0,0,0,0.360606,8829.85,151.963,35.922,14.909,4
0,3,0,0,0,0,2,0,0,0,0,0.359517,8844.91,0.0,43.863,15.055,2
0,2,0,0,0,0,2,1,0,0,0,0.358434,8878.64,33.733,63.697,33.733,5
0,1,0,0,0,0,2,0,0,0,0,0.357357,8906.41,61.502,76.557,27.769,7
1,2,0,0,0,0,2,-1,0,0,1,0.359281,9013.16,168.257,168.257,106.755,20
1,3,0,0,0,0,2,0,0,0,0,0.361194,9057.96,213.057,179.324,44.8,12
0,2,0,0,0,0,2,1,0,0,0,0.360119,9107.76,262.854,201.352,49.797,13
1,3,0,0,0,0,2,0,0,0,0,0.362018,9132.57,287.665,119.408,24.811,6
0,2,0,0,0,0,2,1,0,0,0,0.360947,9143.07,298.162,85.105,10.497,3
1,3,0,0,0,0,2,0,0,0,1,0.362832,9229.29,384.386,121.532,86.224,16
0,2,0,0,0,0,2,1,0,0,0,0.361765,9240.86,395.957,108.292,11.571,1
1,3,0,0,0,0,2,0,0,0,0,0.363636,9301.33,456.425,158.263,60.468,10
0,2,0,0,0,0,2,1,0,0,0,0.362573,9307.1,462.192,77.806,5.767,1
0,1,0,0,0,0,2,0,0,0,0,0.361516,9356.53,511.619,115.662,49.427,7
0,0,0,0,0,0,2,-1,0,0,0,0.360465,9375.57,530.662,74.237,19.043,7
0,1,0,0,0,0,2,0,0,1,0,0.360465,9383.55,0.0,76.452,7.982,3
1,2,0,0,1,0,2,1,0,0,0,0.360465,9420.53,36.982,64.007,36.982,9
1,3,0,0,2,0,2,2,1,0,0,0.360465,9421.19,37.638,45.62,0.656,1
0,2,0,0,2,0,2,3,0,0,0,0.360465,9446.51,62.959,62.959,25.321,6
1,3,0,0,3,0,2,2,0,1,0,0.360465,9461.05,77.502,40.52,14.543,5
0,4,0,0,0,0,3,0,0,0,0,0.35942,9473.92,0.0,52.735,12.871,4
1,5,0,0,0,0,3,1,0,0,0,0.361272,9490.74,16.82,44.234,16.82,4
1,6,0,0,0,0,3,2,0,0,0,0.363112,9499.98,26.059,38.93,9.239,2
1,7,0,0,0,0,3,3,0,0,0,0.364943,9536.04,62.118,62.118,36.059,6
0,6,0,0,0,0,4,0,0,0,0,0.364943,9556.79,0.0,66.045,20.747,6
0,5,0,0,0,0,4,-1,0,0,0,0.364943,9562.28,5.492,62.298,5.492,2
0,4,0,0,0,0,4,-2,0,0,0,0.364943,9569.07,12.283,33.03,6.791,2
0,3,0,0,0,0,4,-3,0,0,0,0.364943,9589.77,32.983,32.983,20.7,6
0,4,0,0,0,0,4,0,0,0,0,0.363897,9599.49,0.0,37.211,9.72,2
0,3,0,0,0,0,4,1,0,0,0,0.362857,9602.8,3.307,33.727,3.307,1
0,2,0,0,0,0,4,0,0,0,0,0.361823,9649.59,50.095,59.815,46.788,7
0,1,0,0,0,0,4,-1,0,0,0,0.360795,9658.62,59.127,59.127,9.032,1
0,0,0,0,0,0,4,-2,0,0,0,0.359773,9666.02,66.525,63.218,7.398,1
0,-1,0,0,0,0,4,0,0,0,0,0.359773,9678.39,0.0,28.806,12.376,4
1,0,0,0,0,1,4,-1,0,0,1,0.359773,9701.53,23.132,42.906,23.132,7
0,-1,0,0,0,1,4,0,0,0,0,0.359773,9717.8,39.406,51.782,16.274,4
0,-2,0,0,0,1,4,-1,0,0,0,0.359773,9741.21,62.82,62.82,23.414,6
0,-3,0,0,0,1,4,-2,0,0,0,0.359773,9755.59,77.197,54.065,14.377,4
